trial_id,epoch,train_loss,val_loss,train_mae,val_mae,learning_rate,elapsed_sec,lstm1_units,lstm2_units,dropout,batch_size
default,66,0.472699,0.145292,0.185541,0.128737,0.000254,6488.57,64,32,0.3,32,0.5,0.05,0.388,0.625,1.5899,0.0314,1.2550,0.0211,0.0452,1.2383,0.0145,0.0219,0.718,0.541,0.850,0.940,0.913,0.849,0.933,0.775,3.846,0.077,4.210,0.072,0.113,4.038,0.069,0.072
default,67,0.320415,0.164100,0.185500,0.126604,0.000247,6562.52,64,32,0.3,32,0.5,0.05,0.396,0.625,1.5926,0.0513,1.2588,0.0241,0.0140,1.2244,0.0140,0.0155,0.688,0.371,0.849,0.790,0.963,0.836,0.953,0.958,3.700,0.086,4.354,0.076,0.074,4.314,0.075,0.087
default,68,0.333006,0.152155,0.180226,0.129342,0.000241,6641.35,64,32,0.3,32,0.5,0.05,0.448,0.625,1.5873,0.0197,1.2415,0.0199,0.0569,1.2235,0.0301,0.0195,0.777,0.935,0.893,0.901,0.389,0.903,0.946,0.943,4.351,0.092,4.784,0.090,0.101,4.774,0.106,0.087
default,69,0.332712,0.154071,0.179144,0.134445,0.000235,6721.10,64,32,0.3,32,0.5,0.05,0.457,0.625,1.6146,0.0304,1.2794,0.0193,0.0142,1.3320,0.0217,0.0612,0.782,0.819,0.894,0.972,0.949,0.889,0.733,0.112,4.446,0.091,5.140,0.086,0.082,4.938,0.068,0.079
default,70,0.336354,0.138038,0.181486,0.124668,0.000229,6794.31,64,32,0.3,32,0.5,0.05,0.417,0.625,1.5847,0.0188,1.2455,0.0173,0.0170,1.2218,0.0317,0.0238,0.748,0.899,0.859,0.952,0.945,0.893,0.837,0.893,4.083,0.076,4.266,0.089,0.091,4.686,0.083,0.087
default,71,0.311117,0.154448,0.181054,0.141775,0.000223,6875.94,64,32,0.3,32,0.5,0.05,0.450,0.625,1.6082,0.0181,1.2445,0.0425,0.0703,1.2563,0.0532,0.0491,0.795,0.958,0.873,0.583,0.079,0.875,0.218,0.473,4.590,0.090,4.820,0.097,0.098,4.550,0.084,0.121
default,72,0.325474,0.155098,0.181273,0.143096,0.000217,6950.80,64,32,0.3,32,0.5,0.05,0.451,0.625,1.6417,0.0392,1.2383,0.0509,0.0329,1.3396,0.0335,0.0627,0.774,0.415,0.909,0.198,0.913,0.876,0.634,0.170,4.446,0.085,5.033,0.087,0.109,4.731,0.080,0.074
default,73,0.289473,0.163812,0.179812,0.128099,0.000211,7029.91,64,32,0.3,32,0.5,0.05,0.413,0.625,1.5805,0.0348,1.2544,0.0129,0.0165,1.2310,0.0402,0.0282,0.757,0.600,0.859,0.938,0.969,0.893,0.211,0.764,4.184,0.087,4.338,0.066,0.090,4.628,0.061,0.070
default,74,0.285530,0.144713,0.176303,0.128370,0.000205,7112.57,64,32,0.3,32,0.5,0.05,0.434,0.625,1.6240,0.0366,1.2700,0.0380,0.0143,1.2474,0.0127,0.0173,0.747,0.779,0.876,0.571,0.975,0.906,0.947,0.953,4.190,0.094,4.709,0.086,0.091,4.764,0.067,0.073
default,75,0.334120,0.174720,0.178305,0.135923,0.000200,7196.57,64,32,0.3,32,0.5,0.05,0.413,0.625,1.6717,0.0161,1.3116,0.0385,0.0258,1.4561,0.0141,0.0162,0.737,0.923,0.874,0.331,0.900,0.843,0.938,0.850,4.134,0.072,4.620,0.069,0.084,4.450,0.074,0.058
default,76,0.305663,0.162016,0.183468,0.124637,0.000194,7277.00,64,32,0.3,32,0.5,0.05,0.425,0.625,1.5835,0.0197,1.2388,0.0204,0.0138,1.2273,0.0231,0.0320,0.755,0.931,0.872,0.896,0.962,0.908,0.755,0.781,4.157,0.083,4.552,0.063,0.075,4.804,0.076,0.076
default,77,0.275763,0.136526,0.175575,0.131238,0.000188,7361.09,64,32,0.3,32,0.5,0.05,0.452,0.625,1.5870,0.0616,1.2304,0.0128,0.0212,1.3117,0.0136,0.0339,0.773,0.130,0.908,0.943,0.881,0.908,0.919,0.618,4.309,0.078,5.065,0.061,0.064,5.119,0.059,0.102
default,78,0.310821,0.174854,0.178494,0.133827,0.000183,7434.99,64,32,0.3,32,0.5,0.05,0.427,0.625,1.6181,0.0317,1.2950,0.0281,0.0394,1.3527,0.0136,0.0197,0.763,0.596,0.867,0.695,0.377,0.910,0.943,0.754,4.168,0.066,4.593,0.076,0.072,4.979,0.066,0.056
default,79,0.276297,0.141904,0.176691,0.135015,0.000177,7508.73,64,32,0.3,32,0.5,0.05,0.416,0.625,1.7048,0.0159,1.4511,0.0130,0.0140,1.3313,0.0362,0.0141,0.767,0.920,0.812,0.941,0.932,0.879,0.233,0.939,4.349,0.072,4.483,0.064,0.064,4.664,0.057,0.066
default,80,0.262741,0.148021,0.174078,0.127542,0.000171,7585.68,64,32,0.3,32,0.5,0.05,0.408,0.625,1.6871,0.0174,1.2777,0.0130,0.0346,1.2689,0.0145,0.0140,0.739,0.845,0.850,0.922,0.404,0.887,0.963,0.914,4.070,0.058,4.432,0.058,0.063,4.666,0.087,0.056
default,81,0.392484,0.170981,0.177273,0.122862,0.000166,7659.77,64,32,0.3,32,0.5,0.05,0.435,0.625,1.5918,0.0279,1.2491,0.0137,0.0154,1.2335,0.0145,0.0177,0.776,0.673,0.880,0.928,0.967,0.908,0.935,0.913,4.312,0.073,4.770,0.060,0.085,4.862,0.066,0.082
default,82,0.304297,0.169081,0.173078,0.123749,0.000161,7733.14,64,32,0.3,32,0.5,0.05,0.435,0.625,1.5597,0.0172,1.2398,0.0224,0.0176,1.2826,0.0149,0.0208,0.773,0.889,0.898,0.768,0.926,0.899,0.880,0.776,4.335,0.064,5.014,0.063,0.066,4.864,0.051,0.057
default,83,0.256794,0.143910,0.172430,0.126098,0.000155,7806.79,64,32,0.3,32,0.5,0.05,0.410,0.625,1.6236,0.0167,1.2272,0.0157,0.0295,1.3105,0.0164,0.0179,0.777,0.888,0.873,0.902,0.589,0.878,0.886,0.868,4.317,0.066,4.460,0.063,0.063,4.551,0.060,0.059
default,84,0.287338,0.201119,0.177267,0.126602,0.000150,7880.22,64,32,0.3,32,0.5,0.05,0.412,0.625,1.6477,0.0265,1.2503,0.0168,0.0155,1.3058,0.0126,0.0197,0.759,0.654,0.887,0.876,0.921,0.856,0.947,0.781,4.230,0.062,4.760,0.059,0.066,4.425,0.059,0.055
default,85,0.275032,0.136098,0.174518,0.122813,0.000145,7954.45,64,32,0.3,32,0.5,0.05,0.429,0.625,1.5758,0.0143,1.2358,0.0202,0.0131,1.3057,0.0129,0.0173,0.755,0.901,0.894,0.761,0.938,0.901,0.895,0.834,4.155,0.060,4.945,0.057,0.059,4.937,0.052,0.054
default,86,0.270499,0.151007,0.172815,0.122669,0.000140,8028.50,64,32,0.3,32,0.5,0.05,0.456,0.625,1.5513,0.0154,1.2351,0.0295,0.0196,1.2278,0.0159,0.0197,0.784,0.843,0.919,0.403,0.827,0.910,0.821,0.746,4.451,0.051,5.435,0.050,0.056,5.202,0.050,0.054
default,87,0.248586,0.166240,0.172264,0.126050,0.000135,8102.29,64,32,0.3,32,0.5,0.05,0.428,0.625,1.5927,0.0180,1.2350,0.0343,0.0307,1.2384,0.0149,0.0189,0.808,0.887,0.881,0.245,0.674,0.886,0.918,0.863,4.671,0.069,4.740,0.056,0.070,4.565,0.063,0.061
default,88,0.239750,0.227909,0.169358,0.129462,0.000131,8176.22,64,32,0.3,32,0.5,0.05,0.446,0.625,1.5933,0.0228,1.2872,0.0189,0.0413,1.2987,0.0122,0.0218,0.813,0.701,0.856,0.744,0.198,0.915,0.879,0.618,4.765,0.060,4.772,0.052,0.058,5.253,0.047,0.050
default,89,0.252464,0.139412,0.174314,0.125473,0.000126,8249.48,64,32,0.3,32,0.5,0.05,0.405,0.625,1.5985,0.0281,1.2238,0.0197,0.0132,1.2768,0.0177,0.0260,0.760,0.637,0.867,0.706,0.961,0.885,0.754,0.655,4.140,0.067,4.480,0.056,0.065,4.587,0.046,0.057
default,90,0.244220,0.150549,0.170755,0.120304,0.000121,8323.30,64,32,0.3,32,0.5,0.05,0.437,0.625,1.5570,0.0151,1.2204,0.0146,0.0171,1.2314,0.0206,0.0154,0.781,0.933,0.880,0.912,0.931,0.907,0.826,0.889,4.421,0.065,4.877,0.060,0.067,4.940,0.065,0.054
default,0,34.036783,38.203398,3.702870,3.981877,0.000500,3.73,64,32,0.3,32,0.5,0.05,4.179,0.055,13.6584,4.4341,5.8585,12.2483,3.3445,7.9984,9.7150,2.8682,0.080,0.040,0.080,0.040,0.830,0.690,0.000,0.600,3.256,2.521,1.299,1.471,12.417,42.038,5.417,11.520
default,0,7.353002,2.128806,2.689092,1.246053,0.000100,64.79,64,32,0.3,32,0.5,0.05,2.798,0.002,3.2729,2.5926,12.7087,0.5747,4.5728,3.6360,2.5687,1.4425,0.703,0.936,0.618,0.662,0.810,0.812,0.651,0.584,9.321,9.929,15.664,2.048,8.849,10.270,7.425,3.717
default,1,2.797686,1.156911,0.989517,0.562814,0.000200,165.08,64,32,0.3,32,0.5,0.05,1.978,0.001,2.8932,1.3444,3.3424,0.2526,1.7130,2.2356,1.1977,1.3261,0.737,0.701,0.845,0.895,0.915,0.630,0.889,0.711,7.229,2.781,12.898,1.265,9.183,6.078,4.435,4.290
default,2,2.074112,1.078815,0.706657,0.418761,0.000300,262.66,64,32,0.3,32,0.5,0.05,1.381,0.053,2.1936,1.0425,2.6679,0.1438,0.8953,1.7666,0.9082,1.2089,0.898,0.642,0.817,0.874,0.890,0.614,0.807,0.773,8.984,2.178,7.842,0.718,4.589,4.564,2.899,3.446
default,3,1.820815,0.923331,0.589965,0.372155,0.000400,340.08,64,32,0.3,32,0.5,0.05,1.060,0.094,1.9712,0.9553,2.2590,0.1637,0.7580,1.5403,0.8174,1.0518,0.817,0.651,0.771,0.723,0.780,0.706,0.740,0.730,6.404,2.141,6.049,0.518,2.670,4.281,2.157,2.917
default,4,1.666591,0.786613,0.518101,0.341972,0.000500,418.30,64,32,0.3,32,0.5,0.05,0.852,0.115,1.7483,0.9104,2.0100,0.1091,0.6629,1.4310,1.0113,0.9298,0.766,0.574,0.676,0.756,0.766,0.581,0.496,0.715,4.955,1.772,4.530,0.390,2.027,3.632,1.989,2.482
default,5,1.589703,0.758336,0.466129,0.318200,0.000500,486.07,64,32,0.3,32,0.5,0.05,0.894,0.110,1.6808,0.7908,1.8292,0.1929,0.6268,1.3503,0.6613,0.8657,0.833,0.608,0.769,0.406,0.789,0.767,0.723,0.747,5.726,1.709,5.122,0.375,1.945,4.221,1.752,2.432
default,6,1.513038,1.102746,0.435248,0.300228,0.000500,566.20,64,32,0.3,32,0.5,0.05,0.873,0.108,1.6959,0.6872,1.7329,0.0766,0.6745,1.3249,0.7657,0.8834,0.773,0.669,0.710,0.900,0.713,0.890,0.497,0.676,5.545,1.545,4.455,0.394,1.736,5.740,1.456,2.027
default,7,1.454589,0.710889,0.411329,0.286397,0.000500,673.26,64,32,0.3,32,0.5,0.05,0.789,0.113,1.5061,0.7313,1.7774,0.0810,0.5737,1.3016,0.6475,0.8403,0.830,0.664,0.701,0.802,0.783,0.761,0.676,0.499,5.175,1.596,4.569,0.314,1.691,4.191,1.511,1.705
default,8,1.430536,0.697384,0.396792,0.269518,0.000499,745.11,64,32,0.3,32,0.5,0.05,0.826,0.094,1.4985,0.6256,1.6379,0.0780,0.6038,1.2482,0.6092,0.7384,0.860,0.709,0.743,0.933,0.787,0.867,0.742,0.651,5.469,1.455,4.465,0.443,1.661,4.492,1.625,1.829
default,9,1.403637,0.670751,0.383447,0.268152,0.000498,821.40,64,32,0.3,32,0.5,0.05,0.770,0.114,1.4780,0.8200,1.5920,0.0919,0.5465,1.2283,0.5477,0.6545,0.829,0.584,0.729,0.709,0.753,0.856,0.753,0.674,5.046,1.525,4.497,0.306,1.467,4.400,1.463,1.620
default,10,1.351718,0.834843,0.370571,0.274246,0.000497,927.22,64,32,0.3,32,0.5,0.05,0.727,0.113,1.4931,0.7823,1.6179,0.0679,0.5446,1.2232,0.7596,0.6748,0.804,0.675,0.693,0.920,0.776,0.830,0.403,0.569,4.792,1.600,3.996,0.329,1.501,4.211,1.225,1.426
default,11,1.348780,0.661588,0.362247,0.270264,0.000496,1016.94,64,32,0.3,32,0.5,0.05,0.676,0.115,1.4194,0.8315,1.5148,0.1418,0.5388,1.2426,0.5392,0.6294,0.808,0.492,0.706,0.371,0.793,0.714,0.718,0.598,4.599,1.366,3.538,0.264,1.606,3.771,1.347,1.308
default,12,1.311682,0.719695,0.357143,0.248263,0.000494,1126.91,64,32,0.3,32,0.5,0.05,0.744,0.104,1.4145,0.5899,1.5559,0.0709,0.5193,1.2215,0.5377,0.6153,0.777,0.730,0.769,0.945,0.820,0.816,0.702,0.691,4.249,1.437,4.509,0.386,1.559,4.505,1.282,1.379
default,13,1.279587,0.684842,0.350655,0.263032,0.000492,1196.77,64,32,0.3,32,0.5,0.05,0.696,0.116,1.4476,0.6420,1.5154,0.0854,0.5300,1.2603,0.5899,0.7658,0.782,0.551,0.760,0.757,0.777,0.820,0.637,0.478,4.405,1.214,4.068,0.284,1.370,4.187,1.297,1.533
default,14,1.291650,0.734938,0.345769,0.255940,0.000490,1262.70,64,32,0.3,32,0.5,0.05,0.671,0.117,1.5127,0.5618,1.4426,0.0902,0.6587,1.1748,0.5230,0.6862,0.754,0.724,0.750,0.677,0.717,0.803,0.693,0.582,4.342,1.286,3.937,0.244,1.553,3.671,1.172,1.508
default,15,1.250696,0.662599,0.338541,0.252889,0.000488,1343.29,64,32,0.3,32,0.5,0.05,0.698,0.114,1.4067,0.6707,1.4996,0.0635,0.5223,1.1760,0.5623,0.7219,0.800,0.555,0.746,0.879,0.796,0.835,0.676,0.564,4.349,1.234,4.067,0.314,1.419,3.956,1.265,1.641
default,16,1.244590,0.680760,0.334697,0.243316,0.000485,1425.73,64,32,0.3,32,0.5,0.05,0.733,0.105,1.3999,0.6260,1.4108,0.0733,0.5146,1.2538,0.5094,0.5925,0.812,0.618,0.829,0.881,0.845,0.766,0.747,0.724,4.274,1.251,4.451,0.373,1.587,4.242,1.267,1.565
default,17,1.234474,0.684333,0.330763,0.242915,0.000483,1510.21,64,32,0.3,32,0.5,0.05,0.702,0.115,1.3952,0.5662,1.4338,0.0682,0.5207,1.1840,0.5381,0.6631,0.773,0.768,0.774,0.835,0.804,0.819,0.715,0.608,4.275,1.361,4.213,0.287,1.467,4.135,1.250,1.454
default,18,1.211660,0.616294,0.328237,0.237928,0.000480,1575.15,64,32,0.3,32,0.5,0.05,0.608,0.114,1.3729,0.6050,1.3798,0.0507,0.6020,1.1323,0.5151,0.6089,0.734,0.607,0.764,0.952,0.740,0.711,0.658,0.634,3.653,1.095,3.677,0.339,1.541,2.963,1.062,1.283
default,19,1.183291,0.619394,0.320960,0.241058,0.000476,1642.59,64,32,0.3,32,0.5,0.05,0.674,0.117,1.3720,0.6401,1.3627,0.0648,0.5918,1.1137,0.5711,0.5817,0.783,0.595,0.777,0.787,0.716,0.863,0.667,0.714,4.228,1.253,3.765,0.276,1.464,4.106,1.251,1.379
default,20,1.175890,0.665405,0.318492,0.244799,0.000473,1708.16,64,32,0.3,32,0.5,0.05,0.662,0.106,1.3765,0.5435,1.4854,0.0765,0.5224,1.1665,0.6447,0.5791,0.727,0.743,0.718,0.934,0.787,0.833,0.575,0.731,3.502,1.266,4.016,0.352,1.356,3.910,1.241,1.390
default,21,1.167170,0.670039,0.316555,0.247732,0.000469,1806.45,64,32,0.3,32,0.5,0.05,0.650,0.115,1.4217,0.6635,1.3995,0.0572,0.5091,1.1170,0.5961,0.7285,0.802,0.615,0.693,0.900,0.853,0.780,0.682,0.465,4.323,1.358,3.610,0.277,1.537,3.310,1.260,1.335
default,22,1.130136,0.652944,0.311184,0.247270,0.000465,1872.09,64,32,0.3,32,0.5,0.05,0.628,0.116,1.3415,0.6155,1.4231,0.1356,0.5209,1.1694,0.5237,0.5582,0.799,0.592,0.694,0.375,0.786,0.724,0.721,0.708,4.207,1.141,3.586,0.262,1.355,3.461,1.170,1.341
default,23,1.115721,0.699233,0.309174,0.263939,0.000461,1935.09,64,32,0.3,32,0.5,0.05,0.689,0.116,1.3878,0.8304,1.3580,0.1223,0.5933,1.1654,0.5703,0.6709,0.781,0.435,0.829,0.439,0.724,0.841,0.635,0.518,4.019,1.354,4.231,0.261,1.616,4.016,1.218,1.401
default,24,1.125032,1.008560,0.305131,0.268456,0.000457,2000.37,64,32,0.3,32,0.5,0.05,0.683,0.111,1.3684,0.8855,1.3756,0.1669,0.5163,1.1850,0.5172,0.6844,0.797,0.404,0.794,0.280,0.822,0.801,0.589,0.515,4.180,1.362,4.274,0.311,1.504,3.928,1.029,1.323
default,25,1.125230,0.981428,0.310611,0.250614,0.000453,2068.00,64,32,0.3,32,0.5,0.05,0.659,0.110,1.4592,0.8072,1.4661,0.0569,0.5602,1.1416,0.5076,0.5936,0.789,0.481,0.727,0.889,0.727,0.761,0.723,0.668,4.019,1.302,4.101,0.317,1.411,3.461,1.169,1.363
default,0,14.557968,1.786266,2.696815,0.838930,0.000160,69.63,64,32,0.3,32,0.5,0.05,3.045,0.007,3.6972,2.4037,4.4688,0.3177,1.9326,2.5229,2.7119,2.9225,0.859,0.881,0.815,0.664,0.367,0.530,0.669,0.583,14.640,9.018,10.698,1.145,13.372,12.672,7.271,7.296
default,26,1.109182,0.791875,0.305426,0.239019,0.000448,2137.91,64,32,0.3,32,0.5,0.05,0.691,0.109,1.4090,0.5299,1.3628,0.0917,0.5288,1.1029,0.5448,0.6281,0.793,0.867,0.787,0.605,0.782,0.808,0.759,0.665,4.198,1.807,3.827,0.305,1.364,3.571,1.336,1.532
default,1,2.573835,1.056585,0.854636,0.481868,0.000320,147.69,64,32,0.3,32,0.5,0.05,1.627,0.038,2.6215,1.1597,2.2854,0.2284,1.3047,1.9053,0.9963,1.6433,0.894,0.846,0.810,0.687,0.391,0.810,0.894,0.775,10.910,3.780,5.870,0.788,2.232,8.680,3.636,5.936
default,27,1.097503,0.763263,0.300551,0.243980,0.000443,2239.24,64,32,0.3,32,0.5,0.05,0.681,0.107,1.3578,0.5691,1.4057,0.0759,0.5150,1.1185,0.5387,0.7607,0.802,0.731,0.797,0.830,0.822,0.757,0.687,0.518,4.137,1.345,4.265,0.338,1.465,3.260,1.260,1.547
default,2,2.022003,1.066875,0.609650,0.391093,0.000480,239.85,64,32,0.3,32,0.5,0.05,1.285,0.008,2.1194,1.1796,1.7505,0.2002,1.0600,1.8111,0.7752,0.9668,0.826,0.653,0.779,0.824,0.750,0.843,0.896,0.612,7.586,2.759,4.944,0.961,3.337,6.518,3.181,2.584
default,28,1.063153,0.941063,0.296893,0.250295,0.000438,2330.30,64,32,0.3,32,0.5,0.05,0.681,0.114,1.3320,0.6558,1.3187,0.1409,0.5199,1.1536,0.4949,0.6987,0.828,0.576,0.830,0.403,0.740,0.832,0.687,0.503,4.311,1.242,4.116,0.288,1.305,4.210,1.116,1.400
default,3,1.829729,0.729651,0.516124,0.330716,0.000640,344.38,64,32,0.3,32,0.5,0.05,1.067,0.057,1.9887,0.7061,1.5625,0.1544,1.0878,1.4021,0.7042,0.8181,0.801,0.808,0.835,0.874,0.806,0.840,0.753,0.706,6.382,2.177,4.943,0.676,2.901,5.507,2.314,2.054
default,29,1.048837,0.730906,0.295538,0.237504,0.000433,2421.24,64,32,0.3,32,0.5,0.05,0.638,0.112,1.3692,0.5233,1.3877,0.0897,0.5272,1.2232,0.5040,0.5626,0.774,0.769,0.687,0.597,0.748,0.741,0.761,0.702,4.002,1.300,3.531,0.281,1.284,3.722,1.241,1.341
default,4,1.680854,0.725252,0.479582,0.316116,0.000800,437.98,64,32,0.3,32,0.5,0.05,0.962,0.073,1.9110,0.6853,1.5403,0.1663,0.9369,1.4014,0.7013,0.6956,0.808,0.854,0.773,0.691,0.714,0.790,0.775,0.734,6.278,2.167,4.598,0.566,2.599,4.296,2.173,1.805
default,30,1.034954,0.879171,0.293176,0.254665,0.000427,2517.01,64,32,0.3,32,0.5,0.05,0.653,0.105,1.3429,0.6227,1.4780,0.1302,0.5126,1.1742,0.5350,0.6845,0.726,0.587,0.747,0.266,0.808,0.744,0.605,0.485,3.809,1.165,4.336,0.333,1.408,3.598,1.027,1.295
default,5,1.583593,0.727142,0.433128,0.351209,0.000800,517.29,64,32,0.3,32,0.5,0.05,1.022,0.080,1.9031,0.6370,1.4579,0.1202,1.8398,1.3047,0.8172,0.8012,0.810,0.733,0.813,0.744,0.534,0.865,0.662,0.645,6.025,1.715,4.664,0.505,3.106,5.135,2.151,2.757
default,31,1.045416,0.848374,0.291470,0.256863,0.000422,2601.51,64,32,0.3,32,0.5,0.05,0.658,0.112,1.3957,0.8257,1.3762,0.0508,0.5545,1.1469,0.6419,0.7170,0.756,0.413,0.793,0.916,0.707,0.808,0.565,0.473,3.693,1.315,4.071,0.293,1.383,3.746,1.194,1.441
default,6,1.507379,1.013866,0.406738,0.311655,0.000800,601.17,64,32,0.3,32,0.5,0.05,0.969,0.094,1.7508,0.7719,1.3603,0.1360,1.1206,1.2908,0.5686,0.8869,0.863,0.443,0.883,0.876,0.489,0.868,0.895,0.707,6.790,1.656,5.125,0.413,2.051,5.009,2.165,2.231
default,32,1.019157,0.760655,0.290231,0.240774,0.000416,2672.48,64,32,0.3,32,0.5,0.05,0.616,0.111,1.3220,0.5272,1.5229,0.0579,0.5017,1.2834,0.5207,0.6248,0.703,0.700,0.668,0.756,0.814,0.614,0.583,0.558,3.663,1.135,4.032,0.273,1.358,3.397,0.971,1.295
default,7,1.460289,0.856293,0.392586,0.293161,0.000800,684.48,64,32,0.3,32,0.5,0.05,0.832,0.106,1.9163,0.7201,1.5426,0.1081,0.7527,1.2795,0.6122,0.7018,0.684,0.696,0.718,0.830,0.842,0.810,0.846,0.747,4.821,2.117,4.328,0.343,2.220,4.044,1.713,1.851
default,33,1.004319,0.745221,0.288332,0.235641,0.000410,2756.97,64,32,0.3,32,0.5,0.05,0.661,0.110,1.3538,0.6003,1.2997,0.0639,0.5705,1.1073,0.5685,0.5923,0.782,0.694,0.780,0.716,0.757,0.819,0.656,0.722,4.109,1.233,3.878,0.268,1.450,3.766,1.179,1.470
default,8,1.457676,0.678262,0.380956,0.304682,0.000800,755.00,64,32,0.3,32,0.5,0.05,0.819,0.095,1.6445,0.8285,1.5460,0.0755,0.7234,1.2644,1.0189,0.7773,0.722,0.678,0.819,0.915,0.843,0.769,0.406,0.604,4.375,2.180,4.887,0.393,2.060,3.790,1.665,1.612
default,34,1.000101,0.959866,0.285338,0.233807,0.000404,2826.40,64,32,0.3,32,0.5,0.05,0.743,0.113,1.3209,0.6544,1.2938,0.0579,0.5174,1.2004,0.4990,0.5943,0.835,0.609,0.845,0.855,0.835,0.866,0.799,0.733,4.607,1.353,4.491,0.255,1.492,4.405,1.363,1.716
default,9,1.400621,0.664770,0.363404,0.267894,0.000800,824.65,64,32,0.3,32,0.5,0.05,0.750,0.086,1.5921,0.6008,1.2971,0.1374,0.7350,1.2229,0.5471,0.6842,0.733,0.782,0.840,0.640,0.701,0.754,0.774,0.637,4.380,1.600,4.441,0.450,1.751,3.670,1.385,1.461
default,35,1.001692,0.927339,0.286711,0.242997,0.000398,2905.19,64,32,0.3,32,0.5,0.05,0.648,0.109,1.3653,0.5184,1.5112,0.0728,0.5944,1.2574,0.4958,0.5662,0.703,0.741,0.701,0.680,0.718,0.663,0.786,0.780,3.644,1.181,3.768,0.296,1.534,3.472,1.265,1.594
default,10,1.351351,0.705826,0.356355,0.254431,0.000800,905.32,64,32,0.3,32,0.5,0.05,0.775,0.104,1.5934,0.5792,1.3107,0.0717,0.6318,1.1965,0.6544,0.6285,0.799,0.792,0.755,0.894,0.872,0.830,0.635,0.802,4.994,1.679,3.740,0.347,2.070,4.264,1.306,1.723
default,36,0.979665,0.697301,0.286068,0.234695,0.000392,2980.28,64,32,0.3,32,0.5,0.05,0.593,0.117,1.4348,0.5723,1.2713,0.0444,0.5984,1.1039,0.5204,0.6545,0.704,0.668,0.770,0.889,0.614,0.770,0.581,0.510,3.904,1.151,3.505,0.218,1.300,3.341,0.989,1.294
default,11,1.350220,0.643892,0.352575,0.257971,0.000800,977.92,64,32,0.3,32,0.5,0.05,0.809,0.109,1.5622,0.6546,1.5441,0.0616,0.6160,1.1841,0.5475,0.6357,0.809,0.660,0.721,0.914,0.846,0.813,0.781,0.763,5.002,1.459,5.642,0.320,1.847,3.944,1.426,1.658
default,37,0.968512,0.869049,0.281444,0.230318,0.000385,3054.45,64,32,0.3,32,0.5,0.05,0.578,0.114,1.3869,0.5203,1.3645,0.0476,0.5571,1.1875,0.4997,0.5523,0.701,0.731,0.669,0.868,0.736,0.676,0.781,0.737,3.282,1.157,3.214,0.251,1.318,3.116,1.260,1.352
default,12,1.313887,0.760035,0.344049,0.254839,0.000800,1054.91,64,32,0.3,32,0.5,0.05,0.783,0.102,1.6041,0.5672,1.3634,0.1235,0.6164,1.1766,0.5114,0.6012,0.748,0.794,0.822,0.359,0.852,0.802,0.790,0.846,4.567,1.559,4.560,0.338,1.854,4.050,1.397,1.987
default,38,0.946803,0.790798,0.276659,0.224928,0.000379,3141.73,64,32,0.3,32,0.5,0.05,0.584,0.115,1.3715,0.5290,1.3126,0.0484,0.5127,1.1425,0.4896,0.5603,0.695,0.662,0.742,0.881,0.789,0.730,0.751,0.689,3.665,1.048,3.442,0.241,1.280,3.312,1.076,1.279
default,13,1.296793,0.658427,0.341213,0.282864,0.000800,1139.68,64,32,0.3,32,0.5,0.05,0.721,0.113,1.7698,0.9662,1.4745,0.0623,0.6202,1.1833,0.7537,0.5997,0.740,0.570,0.649,0.857,0.824,0.764,0.473,0.762,4.909,1.930,3.580,0.277,1.874,3.419,1.296,1.550
default,39,0.945585,0.818309,0.277230,0.240108,0.000372,3214.80,64,32,0.3,32,0.5,0.05,0.610,0.114,1.4415,0.5311,1.4948,0.0661,0.5545,1.1923,0.5005,0.5600,0.618,0.718,0.611,0.660,0.649,0.709,0.749,0.688,3.475,1.173,3.676,0.260,1.263,3.698,1.137,1.276
default,14,1.279555,0.721794,0.337651,0.257613,0.000799,1215.19,64,32,0.3,32,0.5,0.05,0.761,0.111,1.5364,0.5602,1.6762,0.0539,0.5851,1.2885,0.5035,0.6523,0.734,0.903,0.674,0.920,0.872,0.636,0.776,0.664,4.111,1.921,4.784,0.292,1.943,3.779,1.358,1.577
default,40,0.973120,0.979035,0.280790,0.251352,0.000365,3298.88,64,32,0.3,32,0.5,0.05,0.683,0.107,1.3650,0.6975,1.5332,0.0701,0.5225,1.2750,0.5209,0.6044,0.759,0.499,0.728,0.762,0.820,0.717,0.804,0.707,3.812,1.138,4.587,0.336,1.456,3.582,1.324,1.459
default,15,1.250423,0.646671,0.330013,0.260416,0.000799,1297.63,64,32,0.3,32,0.5,0.05,0.775,0.106,1.5306,0.8322,1.3708,0.0547,0.6445,1.2169,0.5980,0.5923,0.819,0.536,0.748,0.899,0.921,0.853,0.843,0.717,4.807,1.567,4.212,0.322,2.098,4.152,1.686,1.347
default,41,0.932222,1.096795,0.276045,0.239058,0.000359,3384.04,64,32,0.3,32,0.5,0.05,0.668,0.106,1.3650,0.6232,1.3884,0.0668,0.4860,1.2459,0.5239,0.5825,0.749,0.569,0.795,0.808,0.833,0.748,0.733,0.740,3.605,1.132,4.051,0.386,1.462,3.765,1.192,1.508
default,16,1.268332,0.670629,0.331604,0.252234,0.000799,1380.93,64,32,0.3,32,0.5,0.05,0.797,0.113,1.4995,0.5777,1.3765,0.0595,0.5567,1.2263,0.5440,0.7917,0.790,0.915,0.845,0.766,0.892,0.788,0.700,0.576,4.431,2.357,4.790,0.271,2.037,3.735,1.213,1.882
